鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
神岡區,房地(土地+建物),臺中市神岡區文化街69巷1~30號,122.7,住,,,1071024,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050829,264.29,4,3,5,有,無,25600000,96863,,0.0,0,,RPVNMLTJJHOFFDB58CA
豐原區,房地(土地+建物),臺中市豐原區田心路二段267巷1弄1~30號,74.96,住,,,1071129,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0650630,102.11,3,2,3,有,無,2428200,23780,,0.0,0,不動產之共有人數為２人，親友、員工或其他特殊關係間之交易。含增建建物。以公契為私契，以公告現值為買賣價。,RPQNMLKKJHOFFDB27CA
豐原區,房地(土地+建物),臺中市豐原區一心路232巷1~30號,60.68,住,,,1071116,土地1建物1車位0,一層，二層，騎樓,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840621,241.47,4,2,2,有,有,8480000,35118,,0.0,0,,RPRNMLKKJHOFFDB37CA
神岡區,土地,社南段151~180地號,87.0,住,,,1071123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7895250,90750,,0.0,0,,RPPPMLOKJHOFFDB77CA
神岡區,土地,岸裡段661~690地號,122.74,住,,,1071213,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8837280,72000,,0.0,0,,RPRNMLTJJHOFFDB18CA
豐原區,土地,豐原段601~630地號,44.17,商,,,1071210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6680000,151234,,0.0,0,建物已成廢墟,RPSNMLMJJHOFFDB57CA
神岡區,房地(土地+建物),臺中市神岡區大漢街147巷27弄1~30號,85.0,住,,,1071212,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1051014,181.36,5,2,3,有,無,16500000,90979,,0.0,0,,RPROMLQLKINFFDB28CA
后里區,房地(土地+建物),臺中市后里區三豐路三段951巷1~30號,81.45,商,,,1071204,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0611020,49.82,5,2,3,有,無,3000000,60217,,0.0,0,二親等買賣,RPQNMLRLKINFFDB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區東興西街1~30號,6.93,住,,,1071207,土地1建物1車位1,十二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801206,60.95,1,0,1,有,有,2550000,41838,坡道平面,0.0,0,,RPQNMLOLJHOFFCB67CA
豐原區,房地(土地+建物),臺中市豐原區中正路685巷6弄1~30號,27.81,住,,,1071123,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770720,87.86,3,2,2,有,有,4480000,50990,,0.0,0,,RPOOMLPLKINFFDB87CA
神岡區,房地(土地+建物),臺中市神岡區大洲路25巷1~30號,463.97,工,,,1071204,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0651206,211.86,3,2,2,有,無,14000000,66081,,0.0,0,,RPSNMLQLKINFFDB28CA
豐原區,房地(土地+建物),臺中市豐原區永康路31~60號,84.41,住,,,1061225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071120,219.86,4,2,3,有,無,18500000,84144,,0.0,0,,RPSOMLSLKINFFDB58CA
豐原區,房地(土地+建物),臺中市豐原區永康路31~60號,57.31,住,,,1061212,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071120,199.51,4,2,3,有,無,16500000,82703,,0.0,0,,RPTOMLSLKINFFDB68CA
豐原區,房地(土地+建物),臺中市豐原區永康路31~60號,57.51,住,,,1061205,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071120,199.51,4,2,3,有,無,16500000,82703,,0.0,0,,RPVOMLSLKINFFDB88CA
豐原區,房地(土地+建物),臺中市豐原區永康路31~60號,59.17,住,,,1061209,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071120,199.51,4,2,3,有,無,16800000,84206,,0.0,0,,RPWOMLSLKINFFDB98CA
豐原區,房地(土地+建物),臺中市豐原區永康路31~60號,53.95,住,,,1061202,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071120,199.51,4,2,3,有,無,15700000,78693,,0.0,0,,RPXOMLSLKINFFDB09CA
豐原區,房地(土地+建物),臺中市豐原區永康路31~60號,50.37,住,,,1070303,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071120,182.13,4,2,3,有,無,15800000,86751,,0.0,0,,RPOPMLSLKINFFDB28CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,149.71,農,,,1070428,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,192.53,4,2,3,有,無,12000000,62328,,0.0,0,,RPPPMLSLKINFFDB38CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,95.94,農,,,1070101,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,180.31,4,2,3,有,無,10000000,55460,,0.0,0,,RPQPMLSLKINFFDB48CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,84.61,農,,,1061001,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,149.03,4,2,3,有,無,8700000,58378,,0.0,0,,RPRPMLSLKINFFDB58CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,84.95,農,,,1070522,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,149.03,4,2,3,有,無,9400000,63075,,0.0,0,,RPSPMLSLKINFFDB68CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,86.94,農,,,1061001,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,150.0,4,2,3,有,無,8900000,59333,,0.0,0,,RPTPMLSLKINFFDB78CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,87.03,農,,,1061001,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,150.0,4,2,3,有,無,8900000,59333,,0.0,0,,RPUPMLSLKINFFDB88CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,87.1,農,,,1060923,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,150.0,4,2,3,有,無,8900000,59333,,0.0,0,,RPVPMLSLKINFFDB98CA
豐原區,房地(土地+建物),臺中市豐原區大明路151~180號,13.45,住,,,1071127,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830725,95.12,2,2,2,有,有,3800000,39950,,0.0,0,,RPWPMLSLKINFFDB09CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,87.28,農,,,1060924,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,150.0,4,2,3,有,無,8800000,58667,,0.0,0,,RPXPMLSLKINFFDB56CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,87.06,農,,,1060930,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,150.0,4,2,3,有,無,8900000,59333,,0.0,0,,RPOQMLSLKINFFDB38CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,86.86,農,,,1060923,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,150.0,4,2,3,有,無,8800000,58667,,0.0,0,,RPPQMLSLKINFFDB48CA
豐原區,房地(土地+建物),臺中市豐原區一心路224巷1~30號,36.88,住,,,1071127,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840621,147.98000000000002,3,2,2,有,有,4400000,29734,,0.0,0,,RPQQMLSLKINFFDB58CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,86.67,農,,,1061026,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,148.22,4,2,3,有,無,8950000,60383,,0.0,0,,RPRQMLSLKINFFDB68CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,82.25,農,,,1061019,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,157.81,4,2,3,有,無,9280000,58805,,0.0,0,,RPSQMLSLKINFFDB78CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,79.52,農,,,1060923,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,139.53,4,2,3,有,無,8580000,61492,,0.0,0,,RPTQMLSLKINFFDB88CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,84.08,農,,,1061012,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,150.01,4,2,3,有,無,8600000,57330,,0.0,0,,RPUQMLSLKINFFDB98CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,86.44,農,,,1061107,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,149.8,4,2,3,有,無,8900000,59413,,0.0,0,,RPVQMLSLKINFFDB09CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,91.23,農,,,1061001,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,152.57,4,2,3,有,無,8800000,57678,,0.0,0,,RPWQMLSLKINFFDB56CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,95.05,農,,,1060924,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,152.57,4,2,3,有,無,8970000,58793,,0.0,0,,RPXQMLSLKINFFDB66CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,95.19,農,,,1061106,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,152.57,4,2,3,有,無,9000000,58989,,0.0,0,,RPORMLSLKINFFDB48CA
神岡區,房地(土地+建物),臺中市神岡區大富路186巷1~30號,95.33,農,,,1060924,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071115,152.57,4,2,3,有,無,8900000,58334,,0.0,0,,RPPRMLSLKINFFDB58CA
南屯區,房地(土地+建物),臺中市南屯區東興路二段181~210號,15.79,商,,,1071123,土地1建物1車位0,三層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0810130,112.84,1,1,1,有,無,3297441,29222,,0.0,0,公司與股東間買賣,RPVOMLSKJHOFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區逢大路91~120號,44.93,住,,,1071128,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940704,215.66,4,2,2,有,有,11000000,51006,坡道平面,0.0,0,,RPWOMLLLJHOFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路121~150號,16.1,商,,,1061014,土地1建物1車位2,八層,三十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070607,269.15,3,2,2,有,無,30000000,124441,坡道平面,52.18,3000000,,RPXOMLTKJHOFFCB88CA
南屯區,房地(土地+建物),臺中市南屯區大墩六街211~240號,9.9,住,,,1071211,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820112,62.31,1,1,1,有,有,3980000,63874,,0.0,0,,RPQPMLTKJHOFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路211~240號,13.94,其他,,,1071016,土地1建物1車位2,二十四層,三十六層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,287.77,0,0,0,無,有,26600000,95504,坡道平面,40.2,2956000,,RPSPMLKKJHOFFCB57CA
西屯區,房地(土地+建物),臺中市西屯區福上巷龍欣一弄1~30號,3.55,住,,,1071121,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0781028,19.9,1,0,1,有,無,1090000,54774,,0.0,0,花台外推,RPWQMLRJJHOFFCB68CA
西屯區,房地(土地+建物),臺中市西屯區漢成街61~90號,104.0,住,,,1071115,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),住商用,加強磚造,0680831,128.86,2,2,2,有,無,12880000,99953,,0.0,0,,RPPOMLKKJHOFFCB17CA
西屯區,房地(土地+建物),臺中市西屯區西屯路二段上石北5巷1~30號,23.77,住,,,1071118,土地1建物1車位0,一層，二層，三層,十一層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840324,163.19,5,1,6,有,有,12200000,74759,,0.0,0,含增建或未登記建物。本案另有共有人，共有人數共兩人。,RPQNMLTLKINFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南路271~300號,26.84,商,,,1071126,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031125,315.18,4,2,3,有,有,23280000,73863,坡道平面,53.92,0,,RPSOMLOJJHOFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路361~390號,44.75,住,,,1040720,土地1建物1車位2,五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070419,321.92999999999995,3,2,2,有,有,39990000,157652,坡道平面,87.3,3000000,"設備工程追加＄2,370,000",RPQPMLOJJHOFFCB67CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福順路121~150號,14.56,住,,,1071128,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860728,120.09,1,1,1,有,有,4313648,35920,坡道平面,41.89,0,,RPOQMLRJJHOFFCB87CA
西屯區,房地(土地+建物),臺中市西屯區何厝街112巷1~30號,33.72,住,,,1071125,土地1建物1車位0,一層，騎樓，地下層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0820111,148.17,3,2,1,有,有,6050000,40831,,0.0,0,,RPPNMLLMKINFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區東興西街1~30號,18.21,住,,,1071205,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820828,119.63,2,2,2,有,無,5380000,44972,升降機械,0.0,0,,RPUOMLMJJHOFFCB77CA
西屯區,房地(土地+建物),臺中市西屯區福泰街61~90號,139.24,住,,,1071105,土地2建物2車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841103,198.98,4,3,3,有,無,22000000,110564,,0.0,0,,RPOOMLPLKINFFCB77CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心一路361~390號,10.98,住,,,1071209,土地1建物1車位2,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,141.59,3,2,2,有,有,8680000,63149,坡道機械,23.14,1200000,,RPOOMLRLKINFFCB97CA
南屯區,房地(土地+建物),臺中市南屯區豐順街1~30號,107.22,住,,,1071126,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0960622,299.58,7,3,6,有,無,26000000,86788,,0.0,0,,RPROMLRLKINFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福裕路61~90號,53.25,住,,,1071209,土地2建物1車位2,十八層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060629,289.15,4,2,2,有,有,26800000,101600,坡道平面,50.96,2600000,,RPVPMLQLKINFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十二街361~390號,40.1,住,,,1071118,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020913,335.90999999999997,3,2,2,有,有,32000000,96705,坡道平面,44.3,3800000,,RPUPMLRLKINFFCB68CA
南屯區,房地(土地+建物),臺中市南屯區向上南路一段151~180號,3.73,住,,,1071215,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790705,36.3,1,1,1,有,有,1700000,46832,,0.0,0,,RPVQMLRLKINFFCB88CA
北區,房地(土地+建物),臺中市北區健行路198巷1~30號,63.0,住,,,1071102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0621126,81.18,2,2,2,有,無,8000000,98546,,0.0,0,,RPQNMLNLJHOFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十五路301~330號,15.96,商,,,1071126,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070907,151.79,3,2,2,有,無,8500000,55998,坡道平面,32.63,0,,RPWQMLRKJHOFFBB68CA
北區,房地(土地+建物),臺中市北區天津路二段151~180號,195.0,住,,,1071023,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0761029,651.06,6,2,7,有,無,39800000,61131,,0.0,0,,RPSNMLRKJHOFFBB97CA
北區,房地(土地+建物),臺中市北區天津路二段151~180號,195.0,住,,,1071023,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0761029,648.73,6,2,7,有,無,39800000,61351,,0.0,0,,RPTNMLRKJHOFFBB08CA
北區,房地(土地+建物),臺中市北區五常街361~390號,2.86,商,,,1071210,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.130000000000003,1,1,1,有,有,2780000,92267,,0.0,0,,RPQPMLOKJHOFFBB67CA
北區,房地(土地+建物),臺中市北區永興街331~360號,1062.0,住,,,1071010,土地3建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,其他,見其他登記事項,鋼筋混凝土造,0900829,1265.5,0,0,0,無,無,186327900,147237,,0.0,0,,RPQUMLLKJHOFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區中平路547巷1~30號,103.0,住,,,1071010,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0620401,74.96,3,2,1,有,無,13200000,176094,,0.0,0,,RPUPMLTJJHOFFBB48CA
北屯區,房地(土地+建物),臺中市北屯區太安中街51巷1~30號,88.65,住,,,1071120,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1041123,244.99,5,2,6,有,有,16800000,68574,,0.0,0,,RPTQMLSJJHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環中東路二段271~300號,14.75,商,,,1071119,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071016,137.06,3,2,2,有,有,6530000,46847,坡道平面,21.15,1100000,,RPSOMLRJJHOFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段121~150號,8.74,住,,,1071108,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960829,92.36,2,2,1,有,有,6800000,73625,坡道機械,12.23,0,,RPOQMLOJJHOFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環中東路二段271~300號,14.19,商,,,1071205,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071016,126.13,3,2,2,有,有,6450000,52403,坡道機械,13.54,550000,,RPUOMLRJJHOFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環中東路二段271~300號,11.24,商,,,1070621,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071016,110.02,2,2,1,有,有,5770000,53214,坡道平面,23.2,1150000,,RPVOMLRJJHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環中東路二段271~300號,14.75,商,,,1070808,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071016,138.68,3,2,2,有,有,7200000,52390,坡道平面,23.2,1150000,,RPWOMLRJJHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環中東路二段271~300號,14.75,商,,,1070410,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071016,138.68,3,2,2,有,有,7150000,51957,坡道平面,23.2,1150000,,RPXOMLRJJHOFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十八路91~120號,33.39,住,,,1071129,土地3建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061208,170.65,3,2,2,有,有,10080000,59068,坡道平面,0.0,0,含裝潢,RPUOMLTJJHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區大富路50巷1~30號,88.82,農,,,1071127,土地2建物1車位1,全,四層,透天厝,見其他登記事項,見其他登記事項,0930407,224.08,4,3,4,有,無,11500000,51321,一樓平面,0.0,0,,RPXNMLSJJHOFFBB48CA
北區,房地(土地+建物),臺中市北區健行路421~450號,3.96,住,,,1071127,土地1建物1車位0,九層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840526,33.83,1,1,1,有,有,1700000,50251,,0.0,0,,RPQPMLSJJHOFFBB97CA
北區,房地(土地+建物)+車位,臺中市北區華中街1~30號,20.57,住,,,1071201,土地1建物2車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820909,131.71,2,2,1,有,有,6800000,51629,升降機械,0.0,0,,RPTOMLSJJHOFFBB18CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段631~660號,31.93,住,,,1071126,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061002,250.97,4,2,2,有,有,20500000,96222,坡道平面,68.06,2900000,,RPQOMLLMKINFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德九路361~390號,19.18,住,,,1071204,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000704,182.17000000000002,3,2,2,有,有,14300000,86910,坡道平面,31.44,1200000,含增建或未登記建物。,RPWNMLTLKINFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段331~360號,15.02,住,,,1071111,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821214,124.18,3,2,2,有,有,5650000,45498,坡道機械,0.0,0,,RPSOMLNJJHOFFBB57CA
北區,車位,臺中市北區中清路一段91~120號,0.93,商,,,1071212,土地0建物0車位1,,,其他,,,,11.55,0,0,0,有,有,300000,,坡道機械,11.55,300000,"土地建物拆價:土地18萬,建物公共設施12萬,單獨車位交易",RPSOMLLJJHOFFBB37CA
北區,房地(土地+建物)+車位,臺中市北區文化街1~30號,11.95,住,,,1071110,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860226,120.33,3,2,2,有,有,6680000,55514,坡道機械,0.0,0,,RPTRMLMJJHOFFBB87CA
北區,房地(土地+建物),臺中市北區原子街61~90號,7.16,商,,,1071111,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811205,60.5,2,1,1,有,有,2700000,44628,,0.0,0,,RPRSMLSLKINFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段931~960號,20.78,住,,,1071026,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,167.28,3,2,2,有,有,13380000,91710,坡道平面,35.56,1300000,,RPPNMLSLKINFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段61~90號,14.1,商,,,1071202,土地1建物1車位1,二十一層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060420,179.8,3,2,2,有,有,12750000,70912,坡道平面,36.33,0,,RPPPMLSLKINFFBB18CA
北屯區,土地,景福段91~120地號,167.31,住,,,1071118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13500000,80689,,0.0,0,,RPSPMLSLKINFFBB48CA
北屯區,土地,景福段91~120地號,119.0,住,,,1071118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,84034,,0.0,0,,RPTPMLSLKINFFBB58CA
北區,房地(土地+建物)+車位,臺中市北區太原八街91~120號,6.55,住,,,1071124,土地1建物1車位1,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830705,53.94,1,1,1,有,有,2380000,44123,坡道平面,0.0,0,,RPPUMLQLKINFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段931~960號,28.18,住,,,1031207,土地1建物1車位2,十六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,226.82,3,2,2,有,有,16320000,86834,坡道平面,71.12,2800000,,RPUPMLRLKINFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段931~960號,26.0,住,,,1071124,土地1建物1車位2,十九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,209.23,3,2,2,有,有,14680000,86018,坡道平面,71.12,2800000,,RPVPMLRLKINFFBB68CA
北屯區,房地(土地+建物),臺中市北屯區一新一街30巷1~30號,420.0,住,,,1071030,土地5建物1車位0,全,一層,透天厝,住家用,加強磚造,0620602,55.25,3,2,1,有,無,31260000,565792,,0.0,0,,RPROMLRLKINFFBB18CA
北區,房地(土地+建物),臺中市北區北平路二段139巷1~30號,20.38,住,,,1071016,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740510,68.12,3,2,1,有,無,3350000,49178,,0.0,0,,RPXOMLQLKINFFBB68CA
北屯區,土地,竹興段181~210地號,10.82,住,,,1071201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,556440,51427,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXPMLQLKINFFBB78CA
北屯區,房地(土地+建物),臺中市北屯區和祥三街91~120號,123.84,住,,,1071122,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061205,302.18,4,2,6,有,無,33400000,110530,,0.0,0,,RPQQMLQLKINFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區和祥三街91~120號,123.84,住,,,1071122,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061205,302.18,4,2,6,有,無,33400000,110530,,0.0,0,,RPRQMLQLKINFFBB28CA
北屯區,車位,臺中市北屯區松竹路一段901~930號,4.42,住,,,1071117,土地0建物0車位1,,,其他,,,,35.56,0,0,0,有,有,1300000,,坡道平面,35.56,1300000,,RPXNMLRLKINFFBB68CA
北屯區,房地(土地+建物),臺中市北屯區興安路二段405巷31~60號,81.0,住,,,1071126,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0690926,99.4,5,2,2,有,無,10300000,103622,,0.0,0,,RPXNMLPLKINFFBB48CA
