鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
土城區,房地(土地+建物),新北市土城區裕生路61~90號,17.59,住,,,1071209,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980915,90.94,2,2,1,有,有,11280000,124038,,0.0,0,含增建或未登記建物。,RPRRMLQLKINFFAF78DA
林口區,房地(土地+建物)+車位,新北市林口區民族路241~270號,18.32,住,,,1071129,土地1建物1車位1,十四層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070723,164.56,3,2,2,有,有,13700000,89379,坡道平面,30.3,1700000,,RPPOMLQLKINFFBF38DA
林口區,房地(土地+建物)+車位,新北市林口區民族路241~270號,18.36,住,,,1071123,土地1建物1車位1,二十二層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070723,164.56,3,2,2,有,有,13900000,91613,坡道平面,30.3,1600000,,RPQOMLQLKINFFBF48DA
新莊區,房地(土地+建物),新北市新莊區後港一路49巷1弄1~30號,25.04,住,,,1071206,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760916,97.38999999999999,3,2,1,有,無,3230000,33166,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLQLKINFFBF78DA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區國中街121~150號,21.28,住,,,1071124,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070730,123.62,2,2,1,有,有,6700000,53579,坡道平面,24.7,1400000,,RPOOMLSLKINFFIF09CA
三峽區,房地(土地+建物)+車位,新北市三峽區民生街1巷1~30號,25.86,住,,,1071115,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031211,168.05,3,2,2,有,有,11100000,66052,坡道平面,29.8,0,,RPOPMLSLKINFFIF56CA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區國中街121~150號,27.87,住,,,1071122,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070730,156.51,3,2,2,有,有,8080000,51058,坡道平面,24.7,1350000,,RPPNMLMJJHOFFIF18CA
三峽區,房地(土地+建物),新北市三峽區添福1~30號,5220.0,,一般農業區,丁種建築用地,1071212,土地4建物1車位0,一層，二層,二層,其他,見其他登記事項,鋼筋混凝土造,0770408,3083.12,0,0,0,無,無,200000000,64869,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;建物型態：廠房公司與股東交易,RPVQMLSLKINFFIF37CA
永和區,房地(土地+建物),新北市永和區福和路211~240號,5.84,商,,,1071123,土地6建物1車位0,八層，陽台,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0671130,39.61,1,1,1,有,有,5400000,136329,,0.0,0,含增建或未登記建物。;,RPWNMLNLJHOFFHF09CA
中和區,房地(土地+建物)+車位,新北市中和區中原街1~30號,82.92,住,,,1071010,土地1建物1車位4,十一層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1031205,441.03999999999996,0,0,5,有,有,75880000,187804,坡道機械,62.56,4800000,,RPQPMLMLJHOFFHF58CA
中和區,房地(土地+建物),新北市中和區景平路61~90號,4.67,住,,,1071114,土地1建物1車位0,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861104,64.62,2,2,1,有,有,9100000,140823,,0.0,0,含增建或未登記建物。;,RPUNMLKLJHOFFHF58CA
三峽區,房地(土地+建物)+車位,新北市三峽區學府路1~30號,29.4,住,,,1071114,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980630,236.44,4,2,2,有,有,17500000,74015,坡道平面,25.89,0,,RPQOMLOJJHOFFIF58CA
三峽區,房地(土地+建物)+車位,新北市三峽區民生街1巷1~30號,18.17,住,,,1071201,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031211,123.03999999999999,2,2,1,有,有,8630000,70140,坡道平面,29.8,0,,RPPOMLNJJHOFFIF38CA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山路212巷1~30號,43.23,住,,,1071021,土地1建物1車位2,十層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060803,256.23,3,2,2,有,有,13080000,61043,坡道平面,74.72,2000000,,RPPNMLOJJHOFFIF38CA
中和區,房地(土地+建物),新北市中和區成功路61~90號,14.14,住,,,1071018,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650907,51.68,4,2,2,有,無,5420000,104876,,0.0,0,含增建或未登記建物。;,RPUOMLRLKINFFHF86CA
永和區,房地(土地+建物),新北市永和區安樂路31~60號,26.35,住,,,1071202,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730706,91.12,2,3,2,有,無,16550000,181629,,0.0,0,含增建或未登記建物。;,RPSOMLRLKINFFHF66CA
永和區,房地(土地+建物),新北市永和區文化路137巷7弄1~30號,20.9,住,,,1071129,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730111,69.42,0,0,1,無,無,6300000,90752,,0.0,0,,RPUPMLQLKINFFHF86CA
中和區,房地(土地+建物),新北市中和區景平路391~420號,8.23,住,,,1071027,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960321,86.61,2,2,1,有,有,11700000,135088,,0.0,0,含增建或未登記建物。;,RPQQMLQLKINFFHF56CA
永和區,房地(土地+建物),新北市永和區仁愛路141巷3弄1~30號,28.21,住,,,1071104,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741019,103.43,3,2,2,有,無,12360000,119501,,0.0,0,含增建或未登記建物。;,RPSQMLQLKINFFHF76CA
中和區,房地(土地+建物),新北市中和區中安街178巷3弄1~30號,30.66,住,,,1071023,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691231,100.14,3,2,1,有,無,11000000,109846,,0.0,0,,RPVQMLQLKINFFHF07CA
永和區,房地(土地+建物)+車位,新北市永和區環河西路二段209巷1~30號,8.27,住,,,1071128,土地1建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,105.61,3,1,1,有,有,10300000,97529,坡道平面,37.84,0,,RPRPMLQLKINFFHF56CA
中和區,房地(土地+建物),新北市中和區中興街91~120號,26.22,住,,,1071028,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730215,91.06,3,2,2,有,無,7600000,83461,,0.0,0,,RPXNMLQLKINFFHF96CA
中和區,房地(土地+建物),新北市中和區興南路一段1~30號,18.42,商,,,1071121,土地4建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800624,184.27,4,2,2,有,有,23000000,124817,,0.0,0,含增建或未登記建物。;,RPOOMLQLKINFFHF78CA
中和區,房地(土地+建物),新北市中和區南華路1~30號,13.12,住,,,1071020,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920128,89.71,2,2,1,有,有,13840000,154275,,0.0,0,含增建或未登記建物。;,RPTNMLQLKINFFHF56CA
中和區,房地(土地+建物),新北市中和區連城路541~570號,14.85,住,,,1071114,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851213,118.91999999999999,4,2,4,有,有,12000000,100908,,0.0,0,,RPPNMLOJJHOFFHF28CA
中和區,車位,新北市中和區連城路61~90號,1.07,住,,,1071203,土地0建物0車位1,地下二層，地下三層,十六層,其他,見其他登記事項,鋼筋混凝土造,0831128,44.07,0,0,0,有,有,2050000,,坡道平面,44.07,2050000,,RPVPMLSJJHOFFHF86CA
中和區,車位,新北市中和區連城路61~90號,2.62,住,,,1071205,土地0建物0車位1,地下二層，地下三層,十六層,其他,見其他登記事項,鋼筋混凝土造,0831128,136.61,0,0,0,有,有,2650000,,坡道平面,136.61,2650000,本案共3位權利人，分2個標的；本標的車位為子母車位,RPWNMLTJJHOFFHF86CA
中和區,車位,新北市中和區連城路61~90號,2.62,住,,,1071205,土地0建物0車位1,地下二層，地下三層,十六層,其他,見其他登記事項,鋼筋混凝土造,0831128,136.61,0,0,0,有,有,2650000,,坡道平面,136.61,2650000,本標的車位為子母車位,SPWNMLTJJHOFFHF96CA
中和區,車位,新北市中和區連城路61~90號,1.07,住,,,1071210,土地0建物0車位1,地下二層，地下三層,十六層,其他,見其他登記事項,鋼筋混凝土造,0831128,44.07,0,0,0,有,有,2150000,,坡道平面,44.07,2150000,,RPXNMLTJJHOFFHF96CA
三重區,房地(土地+建物),新北市三重區中正北路151~180號,12.55,住,,,1071210,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070705,110.45,3,2,2,有,有,15034500,136120,,0.0,0,,RPOPMLRKJHOFFGF68CA
三重區,房地(土地+建物),新北市三重區平安街31~60號,11.34,住,,,1071213,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0620209,33.5,3,1,1,有,無,3800000,113433,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLTKJHOFFGF66CA
三重區,房地(土地+建物),新北市三重區正義北路271~300號,3.85,商,,,1071127,土地1建物1車位0,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970201,39.53,1,1,1,有,有,5000000,126486,,0.0,0,,RPROMLLKKHOFFGF38CA
三重區,房地(土地+建物)+車位,新北市三重區環河北路三段61~90號,28.77,住,,,1071205,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,185.26,3,2,2,有,無,16200000,87445,升降平面,36.64,0,,RPRPMLRJJHOFFGF88CA
三重區,土地,集美段811~840地號,6.67,其他,,,1071214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1108888,166250,,0.0,0,包含公共設施保留地之交易。;,RPUOMLOJJHOFFGF78CA
三重區,土地,仁興段2431~2460地號,16.5,其他,,,1071214,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3938400,238691,,0.0,0,包含公共設施保留地之交易。;,RPVOMLOJJHOFFGF88CA
三重區,房地(土地+建物),新北市三重區三和路四段203巷181~210號,6.03,住,,,1050720,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070827,47.37,2,1,1,有,有,6080000,128351,,0.0,0,,RPTOMLPJJHOFFGF78CA
蘆洲區,房地(土地+建物),新北市蘆洲區三民路361~390號,13.43,其他,,,1071122,土地1建物1車位0,十三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040409,123.72,3,2,2,有,有,17600000,142257,,0.0,0,,RPROMLOKJHOFFGF58CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區三民路331~360號,21.61,其他,,,1071213,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040409,201.10999999999999,4,2,2,有,有,25600000,127294,坡道平面,23.39,0,關係戶,RPTOMLOKJHOFFGF78CA
三重區,房地(土地+建物),新北市三重區大同南路161巷31~60號,21.57,住,,,1071113,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780830,63.66,3,2,1,有,無,4800000,75401,,0.0,0,,RPQPMLNJJHOFFGF38CA
三重區,房地(土地+建物),新北市三重區正義北路244巷1~30號,52.65,商,,,1071204,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0621002,84.12,3,2,2,有,無,12650000,150380,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLNJJHOFFGF78CA
三重區,房地(土地+建物),新北市三重區中正北路25巷1~30號,7.31,住,,,1071206,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840809,38.33,1,1,1,有,有,4500000,117402,,0.0,0,,RPXPMLSLKINFFGF27CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區永康街61~90號,18.76,住,,,1071111,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871215,157.82,3,1,1,有,有,12500000,79209,坡道平面,46.26,0,,RPPNMLSLKINFFGF88CA
三重區,房地(土地+建物),新北市三重區自強路二段84巷1~30號,19.75,住,,,1071023,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0641203,69.17,3,1,1,有,無,6700000,96863,,0.0,0,含增建或未登記建物。,RPQNMLSLKINFFGF98CA
三重區,房地(土地+建物)+車位,新北市三重區重陽路一段26巷1~30號,21.92,住,,,1071210,土地1建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041022,162.20999999999998,0,0,2,無,有,25580000,167769,升降機械,27.62,3000000,,RPRNMLSLKINFFGF09CA
三重區,房地(土地+建物)+車位,新北市三重區重陽路一段26巷1~30號,21.87,住,,,1071210,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041022,148.39999999999998,0,0,2,無,有,23780000,165540,升降機械,13.81,1500000,,RPSNMLSLKINFFGF56CA
三重區,房地(土地+建物),新北市三重區三陽路31~60號,19.68,住,,,1071203,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0771025,118.19,3,1,2,有,有,12400000,104916,,0.0,0,包含公共設施保留地之交易。;,RPTNMLMJJHOFFGF38CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區環堤大道91~120號,19.18,住,,,1071111,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871215,158.74,2,2,1,有,有,12500000,78745,坡道平面,46.26,0,,RPVNMLMJJHOFFGF58CA
瑞芳區,土地,三爪子段員山子小段61~90地號,3221.9,,森林區,農牧用地,1071214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,2328,,0.0,0,,RPPNMLPJJHOFFFF18CA
瑞芳區,土地,三爪子段員山子小段61~90地號,23379.1,,森林區,農牧用地,1071214,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46000000,1968,,0.0,0,,RPQNMLPJJHOFFFF28CA
瑞芳區,土地,逢甲段811~840地號,24.75,商,,,1071212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,808560,32669,,0.0,0,,RPPNMLKKJHOFFFF77CA
瑞芳區,土地,逢甲段811~840地號,16.5,商,,,1071212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,538920,32662,,0.0,0,,RPPNMLOKJHOFFFF18CA
瑞芳區,土地,逢甲段781~810地號,33.33,商,,,1071212,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1360800,40828,,0.0,0,,RPWNMLOKJHOFFFF88CA
瑞芳區,土地,逢甲段781~810地號,33.33,商,,,1071212,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1360800,40828,,0.0,0,,RPXNMLOKJHOFFFF98CA
三重區,房地(土地+建物),新北市三重區仁賢街1~30號,17.6,住,,,1071009,土地2建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690207,80.0,3,2,2,有,無,6350000,79375,,0.0,0,,RPOTMLQLKINFFGF56CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區鷺江街89巷1~30號,19.12,住,,,1071127,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951014,138.0,3,1,2,有,有,13800000,100000,坡道平面,30.1,0,含機車位一個,RPOUMLQLKINFFGF66CA
蘆洲區,房地(土地+建物),新北市蘆洲區長安街233巷1~30號,33.0,住,,,1071021,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790912,120.93,3,2,2,有,無,12000000,99231,,0.0,0,,RPROMLRLKINFFGF09CA
蘆洲區,房地(土地+建物),新北市蘆洲區光華路36巷1~30號,16.01,住,,,1071118,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820908,96.33,3,2,1,有,無,10000000,103810,,0.0,0,,RPSOMLRLKINFFGF56CA
三芝區,房地(土地+建物),新北市三芝區樂全街121~150號,16.93,,山坡地保育區,丙種建築用地,1071215,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850529,41.25,1,0,1,有,有,980000,23758,,0.0,0,,RPRQMLSJJHOFFEF88CA
八里區,房地(土地+建物)+車位,新北市八里區龍米路二段211~240號,20.65,工,,,1071129,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030211,186.17000000000002,0,0,0,無,有,10560000,64464,坡道平面,36.32,900000,,RPWQMLPKJHOFFEF56CA
三芝區,土地,後厝段大片頭小段61~90地號,1438.0,,一般農業區,農牧用地,1071004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,12517,,0.0,0,,RPRNMLRLKINFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路50巷31~60號,41.08,住,,,1070920,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060602,188.56,3,2,2,有,有,18600000,109787,坡道平面,34.17,1650000,,RPWPMLSLKINFFEF96CA
淡水區,房地(土地+建物),新北市淡水區坪頂路52巷1~30號,16.94,住,,,1071122,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001103,90.09,2,1,1,有,有,7000000,77700,,0.0,0,,RPWOMLSLKINFFEF86CA
三芝區,土地,舊小基隆段四棧橋小段61~90地號,1053.0,農,,,1071112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12100000,11491,,0.0,0,,RPXOMLSLKINFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路50巷61~90號,42.14,住,,,1071110,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060602,187.78,3,2,2,有,有,18000000,102963,坡道平面,29.47,1700000,,RPUPMLSLKINFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段121~150號,67.0,商,,,1071106,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040312,241.18,0,0,1,無,有,13310000,62048,坡道平面,47.62,1300000,本件為建商與合建地主間特殊交易,RPVOMLOJJHOFFEF68CA
萬里區,房地(土地+建物),新北市萬里區港東301~330號,92.79,住,,,1071205,土地2建物2車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0640529,124.0,3,3,2,有,無,4200000,33871,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLSLJHOFFDF88CA
汐止區,房地(土地+建物),新北市汐止區忠孝東路451~480號,22.21,住,,,1071016,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830120,124.6,3,2,2,有,無,11200000,89888,,0.0,0,,RPUNMLPKJHOFFDF58CA
淡水區,建物,新北市淡水區新春街85巷1~30號,0.0,,,,1070906,土地0建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050406,208.76,4,2,2,有,有,6920000,34694,坡道平面,27.17,620000,,RPQRMLQLKINFFEF98CA
三芝區,房地(土地+建物),新北市三芝區樂全街1~30號,22.81,,山坡地保育區,丙種建築用地,1071210,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850605,44.47,1,1,1,有,有,1500000,33731,,0.0,0,,RPSRMLQLKINFFEF56CA
淡水區,土地,淡海段31~60地號,447.07,住,,,1071216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50035100,111918,,0.0,0,,RPPNMLRLKINFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區後洲路一段151~180號,29.86,住,,,1071118,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990208,183.63,3,2,2,有,有,8650000,47106,坡道平面,15.52,0,,RPRPMLQLKINFFEF88CA
新店區,房地(土地+建物),新北市新店區三民路75巷5弄1~30號,29.68,住,,,1071123,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620223,91.59,3,1,1,有,無,10900000,119009,,0.0,0,,RPTPMLQKJHOFFCF68CA
汐止區,房地(土地+建物)+車位,新北市汐止區新興路121~150號,21.41,住,,,1071110,土地1建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070213,147.32,2,2,2,有,有,14700000,106732,坡道平面,28.33,2000000,,RPUOMLQLKINFFDF98CA
汐止區,房地(土地+建物)+車位,新北市汐止區新興路151~180號,33.34,住,,,1071122,土地1建物1車位2,十五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070213,245.31,3,2,2,有,有,21190000,97298,坡道平面,60.62,3220000,,RPVOMLQLKINFFDF09CA
汐止區,房地(土地+建物)+車位,新北市汐止區大同路二段322巷1~30號,11.66,住,,,1071113,土地1建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831024,130.34,4,2,2,有,有,10000000,76722,坡道平面,0.0,0,,RPXOMLQLKINFFDF66CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖前街31~60號,16.5,住,,,1071004,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860411,127.96000000000001,4,2,2,有,有,10800000,84401,坡道平面,43.17,0,,RPVOMLRLKINFFDF56CA
汐止區,房地(土地+建物)+車位,新北市汐止區大同路三段601~630號,8.79,住,,,1071118,土地1建物1車位1,十九層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,114.9,3,2,2,有,有,5520000,48042,坡道機械,0.0,0,,RPSOMLRLKINFFDF88CA
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路1~30號,14.94,住,,,1071201,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960212,128.25,3,2,2,有,有,12000000,93567,坡道平面,18.1,0,,RPQOMLRLKINFFDF68CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路156巷61~90號,156.54,,山坡地保育區,丙種建築用地,1070924,土地10建物2車位2,一層,六層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070222,214.32,3,2,2,有,有,15100000,85877,坡道平面,75.75,3200000,,RPSNMLPKJHOFFCF28CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路156巷1~30號,249.95,,山坡地保育區,丙種建築用地,1060612,土地10建物2車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070605,252.98,3,2,3,有,有,22600000,97765,坡道平面,38.18,1600000,,RPUNMLPKJHOFFCF48CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路158巷1~30號,213.53,,山坡地保育區,丙種建築用地,1061214,土地10建物2車位1,三層，四層,四層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070703,195.32,2,2,2,有,有,13050000,76364,坡道平面,44.06,1500000,,RPWNMLPKJHOFFCF68CA
新店區,房地(土地+建物)+車位,新北市新店區安祥路158巷1~30號,212.09,,山坡地保育區,丙種建築用地,1071103,土地10建物2車位2,一層，二層,四層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070703,236.64,2,2,2,有,有,15550000,83400,坡道平面,87.36,3100000,,RPXNMLPKJHOFFCF78CA
新店區,房地(土地+建物)+車位,新北市新店區青山路301~330號,452.4,其他,,,1071111,土地3建物1車位1,二層,四層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070430,338.07,0,0,0,無,無,56100000,176313,坡道平面,43.14,4100000,,RPXQMLNJJHOFFCF78CA
新店區,房地(土地+建物)+車位,新北市新店區青山路301~330號,419.6,其他,,,1071111,土地3建物1車位1,三層,四層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070430,313.65999999999997,0,0,0,無,無,53100000,179067,坡道平面,40.02,4100000,,RPQRMLNJJHOFFCF18CA
新店區,房地(土地+建物)+車位,新北市新店區玫瑰路51巷1~30號,61.05,其他,,,1071116,土地8建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760724,230.12,4,3,3,有,有,10500000,45630,坡道平面,0.0,0,,RPPNMLQLKINFFCF28CA
新店區,房地(土地+建物),新北市新店區安成街1~30號,17.92,住,,,1071021,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870903,100.72,3,2,2,有,有,9820000,97498,,0.0,0,含增建或未登記建物。;,RPQNMLQLKINFFCF38CA
新店區,車位,新北市新店區建安街31~60號,3.25,住,,,1071218,土地0建物0車位1,地下一層,七層,其他,見使用執照,鋼筋混凝土造,0670501,31.74,0,0,0,有,無,2100000,,坡道平面,31.74,2100000,,RPWNMLPLKINFFCF88CA
坪林區,土地,水聳凄坑段苦苓腳小段1~30地號,777.81,其他,,,1071217,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,643,,0.0,0,共有人間的買賣。,RPTOMLQLKINFFCF78CA
新店區,土地,秀水段1321~1350地號,18.41,,山坡地保育區,丙種建築用地,1071114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,54318,,0.0,0,,RPUOMLQLKINFFCF88CA
新店區,房地(土地+建物)+車位,新北市新店區安興路91~120號,54.52,其他,,,1071123,土地8建物1車位1,八層,十四層,其他,見其他登記事項,見其他登記事項,1050406,141.49,0,0,0,無,有,13000000,88532,坡道平面,18.37,2100000,,RPPNMLSLKINFFCF48CA
新店區,房地(土地+建物)+車位,新北市新店區安興路91~120號,52.47,其他,,,1071201,土地8建物1車位1,十一層,十四層,其他,見其他登記事項,見其他登記事項,1050406,136.76,0,0,1,無,有,13020000,92238,坡道平面,18.37,2100000,,RPQNMLSLKINFFCF58CA
新店區,房地(土地+建物)+車位,新北市新店區安興路91~120號,47.13,其他,,,1071117,土地8建物1車位1,十層,十四層,其他,見其他登記事項,見其他登記事項,1050406,121.86000000000001,0,0,0,無,有,12300000,97789,坡道平面,16.02,1950000,,RPSNMLSLKINFFCF78CA
新店區,房地(土地+建物)+車位,新北市新店區安興路121~150號,55.34,其他,,,1071026,土地8建物1車位1,六層,十四層,其他,見其他登記事項,見其他登記事項,1050406,141.2,0,0,1,無,有,12280000,82521,坡道平面,16.02,1950000,,RPTNMLSLKINFFCF88CA
